ZTIME,LON,LAT,WSR_ID,CELL_ID,CELL_TYPE,RANGE,AZIMUTH,AVGDV,LLDV,MXDV,MXDV_HEIGHT,DEPTH,BASE,TOP,MAX_SHEAR,MAX_SHEAR_HEIGHT
20140716105117,-80.54682,27.23736,KPBI,P3,TVS,36,336,60,80,80,1,8,1,9,36,5
20140716131156,-73.68549,41.17748,KEWR,??,TVS,44,37,42,60,60,3,12,3,14,22,3
20140716133154,-115.30578,35.93981,KLAS,??,TVS,19,230,51,60,84,2,5,2,7,74,2
20140716133154,-115.45903,36.03093,KLAS,??,TVS,23,253,43,60,60,2,6,2,9,42,2
20140716133154,-115.36612,36.07079,KLAS,??,TVS,18,256,51,61,83,2,5,2,7,71,2
20140716133154,-115.37039,36.08613,KLAS,??,TVS,18,259,47,61,90,2,5,2,7,78,2
20140716133154,-115.37728,36.15391,KLAS,??,TVS,18,272,55,78,78,2,5,2,7,67,2
20140716133154,-115.39115,36.20388,KLAS,??,TVS,19,281,50,60,79,2,5,2,7,71,2
20140716133154,-115.37722,36.24666,KLAS,??,TVS,19,289,52,65,79,2,5,2,7,64,2
20140716133154,-115.38368,36.27916,KLAS,??,TVS,20,294,48,63,64,2,5,2,7,53,2
20140716181236,-80.78964,26.49589,KMIA,??,TVS,47,340,55,83,86,11,9,3,11,29,11
20140716181836,-80.12518,25.80407,KMIA,S4,TVS,20,82,48,84,84,1,8,1,9,67,1
20140716181836,-80.76312,26.46891,KMIA,??,TVS,45,341,68,112,113,21,15,6,21,39,6
20140716194825,-80.15579,25.66476,KMIA,T6,TVS,19,107,48,67,67,1,8,1,8,55,1
20140716194825,-80.19196,25.88958,KMIA,Y6,TVS,18,64,44,62,62,1,7,1,7,54,1
20140716200357,-80.10035,26.75050,KPBI,I8,TVS,10,68,45,55,56,5,6,1,7,97,2
20140716200357,-80.79218,27.12017,KPBI,??,TVS,38,313,37,56,57,19,14,5,19,24,19
20140716200357,-79.79056,27.21968,KPBI,S9,TVS,41,39,41,60,60,2,19,2,21,23,2
20140716200958,-80.63506,26.86015,KPBI,??,TVS,22,298,41,54,56,10,7,3,10,44,10
20140716204600,-79.79379,26.11323,KPBI,G8,TVS,43,143,46,63,63,2,9,2,11,23,11
20140716204619,-105.29717,39.65227,KDEN,L1,TVS,36,263,27,51,51,5,16,5,21,22,5
20140716205601,-104.37370,40.92165,KCYS,N6,TVS,24,125,36,51,62,11,26,2,28,40,11
20140716210035,-104.36136,40.90612,KCYS,N6,TVS,25,126,45,34,78,4,21,2,23,49,4
20140716210450,-104.96423,38.79705,KPUX,Q4,TVS,42,299,32,60,60,3,16,3,19,23,3
20140716210508,-104.36198,40.87831,KCYS,N6,TVS,26,129,32,51,51,2,18,2,20,31,2
20140716211015,-104.79911,39.20189,KDEN,M0,TVS,34,202,33,74,74,2,18,2,20,34,2
20140716212213,-104.69959,39.09160,KDEN,M0,TVS,39,192,35,73,73,2,21,2,23,30,2
20140716212415,-80.04857,25.73633,KMIA,Z8,TVS,24,93,49,65,65,1,15,1,16,43,1
20140716212844,-81.21716,30.15501,KJAX,H1,TVS,32,128,37,63,63,2,11,2,14,31,2
20140716214812,-79.62495,25.81023,KMIA,??,TVS,47,86,43,58,59,11,8,3,11,21,11
20140716215945,-106.41689,35.40043,KABX,H1,TVS,25,53,54,85,85,2,5,2,7,54,2
20140716220404,-79.92169,26.90804,KPBI,??,TVS,23,55,43,59,59,1,10,1,10,43,10
20140716220404,-79.89108,26.92713,KPBI,??,TVS,25,55,45,60,60,1,11,1,12,39,1
20140716221004,-79.92169,26.90804,KPBI,??,TVS,23,55,38,55,57,5,14,3,17,40,5
20140716221326,-104.33030,40.43784,KCYS,N6,TVS,48,153,37,52,68,8,8,6,14,22,8
20140716225739,-106.35152,35.44037,KABX,H1,TVS,29,53,41,54,55,8,6,2,8,31,8
20140716230307,-106.41689,35.40043,KABX,H1,TVS,25,53,38,55,55,2,5,2,7,35,2
20140716234754,-103.77910,38.16351,KPUX,I6,ETVS,26,133,20,50,50,12,15,12,27,30,12
20140716235645,-97.97656,35.76172,KOKC,B4,TVS,37,322,43,69,69,3,18,3,21,30,3
20140717000245,-98.06249,35.59065,KOKC,??,TVS,33,305,52,70,70,3,7,3,10,33,3
20140717000245,-98.36048,35.67358,KOKC,??,TVS,48,300,60,103,103,4,10,4,14,34,4
20140717000245,-98.18002,35.68597,KOKC,??,TVS,41,307,51,52,109,12,8,3,12,43,12
20140717004434,-106.52556,35.20169,KABX,K9,TVS,15,78,69,112,112,1,5,1,6,121,1
20140717005503,-106.54144,35.17815,KABX,K9,TVS,14,83,62,79,91,2,5,1,6,102,2
20140717011433,-123.15845,46.96219,KLGX,U0,TVS,40,103,43,56,64,3,6,2,7,25,3
20140717011733,-102.06745,36.03233,KAMA,C6,TVS,51,340,31,55,80,24,26,5,30,24,24
20140717012048,-123.15845,46.96219,KLGX,U0,TVS,40,103,62,120,120,2,5,2,7,48,2
20140717012151,-102.06036,36.01666,KAMA,C6,TVS,50,340,34,39,77,15,23,4,28,25,15
20140717012611,-102.05326,36.00100,KAMA,C6,TVS,49,340,37,42,70,11,23,4,28,23,11
20140717013029,-102.06176,35.90847,KAMA,C6,TVS,44,337,29,64,64,6,27,6,33,23,6
20140717013029,-102.04617,35.98534,KAMA,C6,TVS,48,340,34,51,56,18,18,4,22,18,18
20140717013330,-104.76955,39.01886,KDEN,Q2,TVS,44,195,38,73,73,3,22,3,25,26,3
20140717013448,-102.05484,35.96483,KAMA,C6,TVS,47,339,41,43,82,18,23,4,27,27,18
20140717013910,-102.10799,35.92815,KAMA,C6,TVS,46,335,25,62,62,6,22,6,27,21,6
20140717013910,-102.05497,35.92887,KAMA,C6,TVS,45,338,34,32,78,27,28,4,32,27,8
20140717013929,-104.39293,39.42830,KDEN,M9,TVS,19,161,34,34,72,11,10,1,11,59,11
20140717014328,-102.08656,35.86245,KAMA,C6,TVS,42,334,27,54,54,4,16,4,20,21,4
20140717014528,-104.75669,38.94768,KDEN,X4,TVS,48,193,40,66,71,7,11,3,14,23,7
20140717014559,-123.41030,46.47530,KLGX,Z0,TVS,48,143,60,83,83,3,6,3,9,28,3
20140717014559,-123.53184,46.47885,KLGX,Z0,TVS,45,148,49,67,67,2,6,2,8,24,2
20140717014559,-123.17832,46.97717,KLGX,U0,TVS,39,102,46,58,66,3,5,2,7,26,3
20140717014559,-123.12375,46.99319,KLGX,U0,TVS,41,100,45,61,61,2,6,2,7,24,2
20140717014747,-102.06429,35.85266,KAMA,C6,TVS,41,335,21,25,86,29,26,3,29,33,29
20140717014747,-102.27555,35.86630,KAMA,C7,TVS,47,324,34,58,58,4,18,4,22,20,4
20140717020043,-102.12802,35.57453,KAMA,Y5,TVS,29,315,33,52,52,2,8,2,10,29,2
20140717020444,-99.86392,31.06987,KSJT,R2,TVS,37,119,44,87,87,3,11,3,14,37,3
20140717021100,-123.15098,46.98487,KLGX,U0,TVS,40,101,52,67,81,3,5,2,7,32,3
20140717022636,-98.18658,34.82242,KOKC,??,TVS,43,231,32,24,89,13,9,4,13,33,13
20140717025647,-123.15457,46.97351,KLGX,H1,TVS,40,102,57,72,81,3,5,2,7,32,3
20140717030302,-123.18210,46.96613,KLGX,H1,TVS,39,103,64,97,97,2,6,2,7,40,2
20140717031027,-97.26007,33.19860,KDFW,??,TVS,19,295,50,59,83,4,6,2,8,71,4
20140717031027,-97.29303,33.21814,KDFW,??,TVS,21,296,63,87,87,2,6,2,9,68,2
20140717031027,-97.34671,33.23992,KDFW,??,TVS,24,296,54,68,80,5,7,3,10,53,5
20140717032248,-102.33782,34.89501,KAMA,M7,TVS,37,237,33,38,76,10,28,4,32,33,10
20140717032248,-102.58396,35.22984,KAMA,I3,TVS,43,270,38,39,70,16,17,4,20,25,16
20140717032707,-102.29000,34.89653,KAMA,M7,TVS,35,235,52,31,114,13,24,3,27,49,13
20140717033126,-102.30755,34.85985,KAMA,M7,TVS,37,233,55,54,104,8,9,4,13,44,8
20140717033126,-102.56361,35.22998,KAMA,I3,TVS,42,270,35,53,76,12,25,5,30,28,12
20140717033155,-106.62884,34.50200,KABX,C0,TVS,40,166,45,67,67,3,6,3,9,27,3
20140717033546,-102.56283,35.20552,KAMA,I3,TVS,42,268,34,33,84,20,22,3,25,30,20
20140717034423,-102.31056,34.78475,KAMA,M7,TVS,40,228,47,40,82,9,13,5,18,33,11
20140717034423,-102.29144,34.86998,KAMA,M7,TVS,36,233,33,34,84,10,27,4,31,37,10
20140717034842,-102.28064,34.80724,KAMA,M7,TVS,38,228,33,37,76,28,24,5,28,30,28
20140717035254,-123.14768,46.99628,KLGX,H1,TVS,40,100,59,77,86,7,5,2,7,34,7
20140717035301,-102.28064,34.80724,KAMA,M7,TVS,38,228,38,34,75,8,23,5,28,31,8
20140717035721,-102.28505,34.73934,KAMA,M7,TVS,41,224,36,36,72,7,25,3,29,28,7
20140717040140,-102.26079,34.74344,KAMA,M7,TVS,40,223,36,28,77,9,11,3,15,29,9
20140717040600,-102.50486,35.03030,KAMA,I3,TVS,41,253,29,60,60,5,10,5,15,23,5
20140717041018,-102.27924,34.68997,KAMA,M7,TVS,43,221,36,28,70,12,20,4,24,26,12
20140717041437,-102.26606,34.70263,KAMA,M7,TVS,42,221,41,61,70,10,21,4,24,26,10
20140717041857,-102.26765,34.68189,KAMA,M7,TVS,43,220,41,59,78,13,28,4,31,28,13
20140717042316,-102.25632,34.65302,KAMA,M7,TVS,44,218,44,45,84,13,23,4,27,29,13
20140717042316,-102.35483,34.67895,KAMA,M7,TVS,46,224,33,31,71,8,27,4,31,25,8
20140717042335,-98.05718,34.71697,KOKC,G3,TVS,43,219,24,75,75,6,29,6,35,27,6
20140717042943,-102.25603,34.63188,KAMA,M7,TVS,45,217,45,54,88,13,23,4,27,30,13
20140717043402,-102.24176,34.60286,KAMA,M7,TVS,46,215,42,58,72,14,23,4,27,24,14
20140717043820,-102.23956,34.58144,KAMA,M7,TVS,47,214,40,75,75,4,23,4,27,25,4
20140717044239,-102.22230,34.55244,KAMA,M7,TVS,48,212,45,76,76,4,7,4,11,25,4
20140717044658,-102.23290,34.53824,KAMA,M7,TVS,49,212,32,58,61,18,25,4,29,19,18
20140717045117,-102.22844,34.51649,KAMA,M7,TVS,50,211,33,50,72,7,25,4,30,23,7
20140717053307,-97.55579,33.61584,KDFW,F4,TVS,46,316,37,52,52,4,7,4,10,18,4
20140717055144,-102.37975,34.40306,KLBB,C1,TVS,53,328,37,74,74,5,25,5,30,22,5
20140717060221,-98.48637,35.31399,KOKC,U0,TVS,48,273,37,56,56,4,10,4,14,19,4
20140717060528,-98.48637,35.31399,KOKC,U0,TVS,48,273,28,67,67,4,23,4,27,22,4
20140717061421,-98.43860,35.37929,KOKC,U0,TVS,46,278,28,52,52,4,21,4,25,18,4
20140717061752,-115.38981,36.20931,KLAS,??,TVS,19,282,38,52,52,2,5,2,7,44,2
20140717062417,-98.44123,33.86459,KFDR,D0,TVS,40,138,33,53,53,3,15,3,19,21,3
20140717074415,-97.91796,35.98624,KOKC,Q2,TVS,47,335,37,44,70,13,9,4,13,24,13
20140717080214,-97.95778,35.93205,KOKC,Z2,TVS,45,331,40,77,77,4,9,4,13,27,4
20140717081413,-97.64299,35.83296,KOKC,Z8,TVS,34,349,33,53,53,3,7,3,10,25,3
20140717081413,-97.66113,36.05067,KOKC,??,TVS,47,351,40,48,79,14,10,4,14,26,14
20140717082247,-97.56813,33.25193,KDAL,G8,TVS,36,303,34,65,65,3,22,3,25,29,3
20140717090837,-99.32258,29.47773,KEWX,T4,TVS,69,259,45,77,77,7,6,7,13,18,7
20140717101119,-80.17877,25.78737,KMIA,??,TVS,17,84,32,72,72,1,7,1,7,67,1
20140717115248,-99.11226,30.24250,KEWX,G9,TVS,65,300,42,37,98,12,5,6,12,25,12
20140717122313,-99.02624,30.32867,KEWX,N0,TVS,64,306,48,52,109,9,6,6,12,27,9
20140717123827,-99.16018,30.19972,KEWX,A1,TVS,66,297,55,95,95,6,5,6,12,23,6
20140717124604,-99.13306,30.20918,KEWX,A1,TVS,65,298,51,62,92,9,5,6,12,23,9
20140717130117,-99.12283,30.22592,KEWX,D2,TVS,65,299,43,59,66,12,5,6,12,17,12
20140717130117,-99.02624,30.32867,KEWX,D2,TVS,64,306,66,100,100,6,6,6,12,25,6
20140717143418,-98.82285,30.52062,KEWX,R7,TVS,64,320,36,69,69,6,6,6,12,17,6
20140717150730,-99.10592,30.21796,KEWX,T8,TVS,64,299,42,67,79,9,6,6,12,20,9
20140717151157,-99.15195,29.28146,KEWX,K8,TVS,64,247,54,77,77,6,6,6,12,19,6
20140717152052,-99.17302,30.04171,KEWX,A7,TVS,63,289,44,52,93,12,6,6,12,23,12
20140717181710,-97.53801,30.70259,KEWX,H2,TVS,65,23,37,43,71,9,6,6,12,18,9
20140717204337,-96.05301,30.39319,KIAH,P0,TVS,32,308,45,59,66,12,8,4,12,32,12
20140717214932,-96.45983,30.18479,KIAH,E0,TVS,47,279,34,80,80,2,15,2,17,27,2
20140717220730,-93.08692,29.63663,KLCH,O9,TVS,30,167,32,57,57,4,7,4,10,31,4
20140717221827,-96.47905,30.47956,KGRK,O9,TVS,49,107,34,29,83,9,26,4,30,26,9
20140717225527,-96.40552,30.40119,KIAH,N6,TVS,48,295,40,86,86,2,15,2,17,29,2
20140717230057,-96.35710,30.41147,KIAH,Q5,TVS,46,297,41,78,78,2,7,2,9,27,2
20140717230657,-96.34653,30.39221,KIAH,Q5,TVS,45,296,43,86,86,2,7,2,9,30,2
20140717230657,-95.89373,30.67015,KIAH,Z5,TVS,40,335,26,49,49,2,6,2,8,20,2
20140717231541,-96.31177,30.37777,KIAH,Q5,TVS,43,296,37,91,91,2,14,2,16,34,2
20140717231541,-96.37047,30.38728,KIAH,Q5,TVS,46,295,41,98,98,2,23,2,25,34,2
20140717232140,-96.28289,30.35249,KIAH,Q5,TVS,41,295,52,127,127,2,7,2,8,50,2
20140717232740,-96.28289,30.35249,KIAH,Q5,TVS,41,295,42,84,84,2,7,2,8,33,2
20140717232740,-95.84632,30.63361,KIAH,Z5,TVS,37,337,29,52,52,1,14,1,15,22,1
20140717233339,-96.27088,30.33489,KIAH,G8,TVS,40,294,32,56,56,2,6,2,8,22,2
20140717233939,-96.25323,30.32818,KIAH,G8,TVS,39,294,36,52,55,5,13,2,15,23,5
20140717234538,-96.25839,30.31773,KIAH,G8,TVS,39,293,33,71,71,5,27,5,32,29,5
20140717235138,-96.00970,30.59129,KIAH,Z3,TVS,39,324,39,103,103,2,6,2,8,42,2
20140717235737,-96.20508,30.29842,KIAH,G8,TVS,36,293,39,62,68,7,9,5,13,30,7
20140717235737,-95.98790,30.58428,KIAH,Z3,TVS,38,325,41,99,99,1,6,1,8,42,1
20140717235737,-95.81152,30.64554,KIAH,Z5,TVS,37,340,39,85,85,1,12,1,13,36,1
20140718000337,-96.17387,30.27636,KIAH,G8,TVS,34,292,29,56,56,1,28,1,29,26,1
20140718000337,-96.20032,30.30807,KIAH,G8,TVS,36,294,38,71,71,1,13,1,14,32,1
20140718000936,-96.15179,30.27909,KIAH,G8,TVS,33,293,36,61,61,1,18,1,19,30,1
20140718001536,-96.14199,30.25530,KIAH,G8,TVS,32,291,38,73,73,1,11,1,12,36,1
20140718003335,-96.13427,30.22380,KIAH,G8,TVS,31,288,39,66,66,1,10,1,11,34,1
20140718005733,-95.85479,30.57514,KIAH,Z3,TVS,34,334,37,64,65,4,11,1,12,30,4
20140718011804,-98.60953,30.64670,KEWX,G2,TVS,64,332,49,60,81,9,6,6,12,20,9
20140718012844,-99.18144,28.77545,KDFX,H0,TVS,65,117,35,60,83,10,25,7,32,20,10
20140718013322,-99.16462,28.76773,KDFX,H0,TVS,66,117,34,47,81,13,24,7,31,20,13
20140718013330,-95.76469,30.62394,KIAH,Z3,TVS,35,343,31,28,75,13,9,4,13,34,13
20140718013800,-99.18144,28.77545,KDFX,H0,TVS,65,117,34,67,84,13,22,10,32,20,13
20140718013800,-100.43002,30.01325,KDFX,U9,TVS,45,350,41,76,76,4,9,4,13,27,4
20140718014238,-99.18144,28.77545,KDFX,H0,TVS,65,117,41,76,76,10,11,10,21,19,10
20140718014247,-123.44108,46.58605,KLGX,D5,TVS,42,139,48,62,66,3,6,2,8,26,3
20140718014247,-123.33556,46.68360,KLGX,D5,TVS,41,129,51,60,84,3,6,2,8,32,3
20140718014247,-123.35235,46.72255,KLGX,D5,TVS,39,127,57,86,86,2,5,2,7,36,2
20140718014247,-123.24171,46.94285,KLGX,E5,TVS,37,106,44,52,71,3,5,2,7,31,3
20140718014247,-123.15457,46.97351,KLGX,E5,TVS,40,102,61,74,96,3,5,2,7,39,3
20140718014247,-123.19554,47.00246,KLGX,E5,TVS,38,100,55,73,76,3,5,2,7,32,3
20140718020927,-95.71038,30.60202,KIAH,V9,TVS,33,347,27,52,52,4,15,4,19,26,4
20140718053546,-123.12066,47.00492,KLGX,W5,TVS,41,99,56,83,83,2,6,2,8,32,2
20140718053546,-123.19011,47.02424,KLGX,W5,TVS,38,98,49,73,73,2,5,2,7,31,2
20140718080707,-98.89018,28.97005,KEWX,P6,TVS,63,226,33,51,51,6,6,6,12,13,6
20140718081701,-99.21503,29.89951,KEWX,P5,TVS,63,281,34,84,84,6,6,6,12,21,6
20140718082154,-98.87087,28.90710,KEWX,K3,TVS,65,223,52,75,79,9,5,6,12,20,9
20140718114443,-95.55364,29.73111,KIAH,??,TVS,20,178,61,68,120,7,7,1,7,93,7
20140718151732,-94.69249,28.93895,KHOU,X4,TVS,45,140,32,74,74,2,12,2,14,26,2
20140718152823,-80.14666,26.75879,KPBI,??,TVS,8,58,27,50,50,1,8,1,9,99,1
20140718163547,-104.68538,38.91213,KPUX,A0,TVS,36,319,50,54,86,6,5,3,8,37,6
20140718163547,-104.75292,38.95447,KPUX,A0,TVS,40,318,46,63,78,7,5,3,8,32,7
20140718184748,-89.21292,29.78282,KLIX,P1,TVS,46,136,30,56,56,4,9,4,13,20,4
20140718191209,-90.41333,29.50422,KMSY,I8,TVS,31,181,29,54,54,2,8,2,10,28,2
20140718192408,-90.29656,29.64916,KMSY,O5,TVS,23,166,34,66,66,1,13,1,14,46,1
20140718235335,-101.68638,39.96732,KGLD,J1,ETVS,36,1,30,58,58,13,8,13,21,26,13
